28,34,-3.076506499997896,4431.023879998412,-0.9931859473469554
29,30,-3.010309299997839,4380.094642998369,-0.9970849559707393
30,26,-3.118628299997783,4463.299436498326,-0.9989644673253618
34,18,-3.220117159999413,4532.046354799557,-0.9970882236080316
36,13,-3.346283230000926,4626.2402019007,-0.997831283344442
37,9,-3.363409529998469,4642.228712898844,-0.9972003610658107
39,5,-3.49573489999894,4739.2251274992,-0.9980835727197499
40,1,-3.619207209999614,4834.267651299709,-0.9969964138019761
32,35,-2.95874147999691,4315.616247897667,-0.9971312972241984
34,30,-2.965671239997867,4318.350671198389,-0.9977844065835967
36,26,-3.013096249997898,4350.774749498413,-0.9961642860151404
37,22,-3.107930649996604,4425.733651997435,-0.9985192700531553
38,18,-3.125010299999111,4440.064993999329,-0.9916476195009775
40,14,-3.269371419997259,4547.07305059793,-0.992571013697559
42,10,-3.360572039998142,4611.063471698597,-0.9976166058642953
43,6,-3.42109883999944,4660.476353199578,-0.9959408668130303
45,1,-3.711781289996337,4878.344570697234,-0.9955386377483417
37,35,-2.874732129999737,4223.818543399801,-0.9994233804322027
38,31,-2.658730239998932,4062.393936199194,-0.9999807629486211
40,27,-2.798981959999091,4165.828984299314,-0.9988115261091672
41,23,-2.938797229996354,4273.975597897246,-0.9965818231663824
43,19,-3.149539789998332,4430.00067719874,-0.9988956823554217
45,14,-3.013726489998469,4325.905339198845,-0.9976881908674062
46,10,-3.070503779998989,4372.448530899237,-0.9983572611314769
48,6,-3.152810019996957,4431.766701097702,-0.9970496820899191
50,2,-3.220911099996266,4479.201731497181,-0.9994859039230427
41,36,-2.533369549998175,3943.510687498622,-0.9973389561827113
44,32,-2.750952249997623,4099.559217998206,-0.9997396836392228
44,28,-2.662993659999513,4038.700259299633,-0.9989482522826902
46,23,-2.762291740001184,4115.113712700894,-0.9967539592130793
48,19,-2.789701449999523,4132.63076449964,-0.9896855764104965
49,15,-3.039282380000943,4323.841924900712,-0.99532959325655
51,11,-3.108461979997181,4373.340839897872,-0.9981739353160832
53,6,-3.042452089997344,4323.828973697995,-0.9981891021229418
54,2,-3.254431599998443,4487.221595498824,-0.9954217394295203
46,36,-2.594845329995993,3962.395841396974,-0.9960082133079432
48,32,-2.582581669998314,3949.253313098727,-0.9924664988241221
49,28,-2.607555569998728,3970.98009759904,-0.999768248099934
50,24,-2.589189379996911,3962.343422397668,-0.9947668882948356
52,20,-2.677745340000572,4025.421592200432,-0.9967262723028996
54,15,-2.813081959998199,4127.62811379864,-0.9974868135337635
56,11,-2.905626569999304,4196.544392099475,-0.9989980464312289
57,7,-2.862691429997226,4165.936536397905,-0.9969317614634557
59,3,-2.831533879999146,4141.966198399356,-0.9945125636319172
50,37,-2.46986653999778,3842.321436198324,-0.9990071651074588
52,33,-2.50823963999909,3870.549547199313,-0.9941936146471358
54,28,-2.522753489997663,3882.082582698236,-0.9966132342041905
56,24,-2.517910229998741,3874.481381899049,-0.9956344746848987
57,20,-2.663740669998531,3988.915149098891,-0.9999606923979887
59,16,-2.628950999998063,3960.508032498538,-0.9978906332369333
60,12,-2.686603059997382,4008.481056298023,-0.9972206747691761
62,7,-2.837809829995877,4121.511226896887,-0.9987963218870034
64,3,-2.86406452999771,4141.522041398272,-0.9994329729152979
55,37,-2.21730436999822,3627.715884098656,-0.9976498418629663
57,33,-2.558107639997339,3881.743497697991,-0.9934763108329101
58,29,-2.236923189998676,3641.095937199,-0.9960002485205438
60,25,-2.174835639997778,3593.699364198322,-0.9980062768764788
62,20,-2.32971709999908,3711.622481999306,-0.9991486960630076
64,16,-2.611542339999074,3922.051481199301,-0.9970819864591619
65,12,-2.665039970000215,3966.470140600162,-0.9938468631226884
67,8,-2.625808439997494,3935.174537198108,-0.998715179030482
68,4,-2.766830469999571,4044.925276599676,-0.9945364142915843
60,38,-2.285103049998115,3647.888747498577,-0.9984493140581948
61,34,-1.959537340000224,3407.750207700169,-0.9957935098793431
63,29,-2.302063749996293,3663.963708497201,-0.9961283633145246
65,25,-2.120809070000101,3528.447609600076,-0.9992188979803462
66,21,-2.327249810000301,3688.270575300227,-0.9997922844149124
68,17,-2.366079039998128,3713.391801698587,-0.9983075918394587
70,12,-2.64590725999768,3928.303881298249,-0.9980400117615602
72,8,-2.316768119999602,3681.943533099699,-0.9881100913421615
73,4,-2.597918879999386,3895.836694899537,-0.9993899615305321
75,0,-2.565598739997162,3870.615574197857,-0.996685575177607
68,30,-2.229747159999568,3582.661995299674,-0.9991216603138333
69,26,-2.452254449999651,3752.877365499736,-0.9979042312452032
71,22,-2.35492715999792,3680.54767129843,-0.9904954135132029
73,17,-2.478604709997955,3776.411022798457,-0.9991321070619619
74,13,-2.435805919998776,3749.972216599076,-0.9965941546322712
76,9,-2.485281349997076,3784.931880997792,-0.9991700486322302
78,4,-2.585896649999864,3864.556080999897,-0.9998339413179314
79,1,-2.429501879998848,3746.24073539913,-0.9904239167890923
76,22,-1.881543919998683,3299.612324099005,-0.9960143410809276
77,18,-2.093681289999281,3462.833120199457,-0.9969336318471334
79,14,-2.034902359996823,3418.043089797601,-0.9958976492129384
81,9,-2.365383579999218,3671.521121399409,-0.9989874811327503
82,5,-2.484331549998721,3765.591032499035,-0.9990570128206242
84,1,-2.235568569998083,3575.383601098552,-0.9984170408014927
84,14,-2.23876709999955,3549.63120599966,-0.9954573685526644
85,10,-2.040857809996266,3403.440983797181,-0.9971917087836152
87,6,-2.282075069999591,3583.390727099692,-0.985883776095528
88,2,-2.152162239998449,3493.016176198829,-0.9947329533453673
92,6,-2.152001519999573,3466.433028599678,-0.997925286595607
93,2,-2.359385940000078,3628.682760700059,-0.9982659601677923
